price,accommodates,bedrooms,room_type,review_scores_rating,neighbourhood,number_of_reviews,latitude,longitude
433.5,4,2.0,Entire home/apt,4.78,Manly,68,-33.79716,151.27471
987.0,4,2.0,Entire home/apt,4.97,Pittwater,63,-33.61761,151.31844
97.37,5,3.0,Entire home/apt,5.0,Leichhardt,2,-33.85223,151.18263
254.97,4,2.0,Entire home/apt,4.88,North Sydney,24,-33.8346,151.22579
841.75,6,4.0,Entire home/apt,5.0,Sydney,5,-33.9047766,151.1922838
255.95,3,2.0,Entire home/apt,4.86,Manly,69,-33.80299,151.289871
824.5,6,3.0,Entire home/apt,4.94,Leichhardt,31,-33.85848,151.18581
201.8,3,1.0,Entire home/apt,4.89,Willoughby,124,-33.79775,151.1675
1056.0,8,4.0,Entire home/apt,5.0,Hornsby,65,-33.53949,151.24241
120.62,5,1.0,Entire home/apt,4.44,Sydney,9,-33.87532,151.22303
319.6,2,2.0,Entire home/apt,4.93,Leichhardt,83,-33.87476,151.17436
353.0,3,1.0,Entire home/apt,4.87,Pittwater,121,-33.63596,151.33093
299.0,2,1.0,Entire home/apt,4.82,Randwick,17,-33.91159,151.24514
593.5,4,2.0,Entire home/apt,4.98,Pittwater,47,-33.63334,151.33132
1387.0,8,5.0,Entire home/apt,4.8,Randwick,5,-33.90786091205494,151.24847812299166
135.53,4,2.0,Entire home/apt,4.89,Sydney,9,-33.88176,151.2026
133.5,6,3.0,Entire home/apt,4.67,Manly,3,-33.79213,151.26696
570.59,6,3.0,Entire home/apt,4.85,Sydney,138,-33.87767,151.21825
487.0,3,1.0,Entire home/apt,4.76,Sydney,85,-33.89346694946289,151.18035888671875
302.5,4,1.0,Entire home/apt,4.64,Sydney,209,-33.88188,151.21836
232.8,2,1.0,Entire home/apt,4.8,Sydney,456,-33.87542752938368,151.21193163633717
386.86,5,2.0,Entire home/apt,4.8,Sydney,558,-33.87769,151.2146
469.64,4,2.0,Entire home/apt,4.94,Warringah,16,-33.77122,151.27272
126.0,2,1.0,Entire home/apt,4.74,Leichhardt,355,-33.880983005073155,151.156601866532
188.3,2,1.0,Entire home/apt,4.78,North Sydney,50,-33.84709,151.20345
816.57,8,3.0,Entire home/apt,4.71,Warringah,7,-33.74937,151.26202
98.62,3,2.0,Entire home/apt,4.85,Ashfield,20,-33.89841,151.12758
194.0,4,2.0,Entire home/apt,4.94,Lane Cove,31,-33.82765,151.14876
232.94,2,1.0,Entire home/apt,4.85,Sydney,390,-33.87565,151.22666
205.5,2,1.0,Entire home/apt,4.79,Leichhardt,425,-33.85592,151.17211
272.0,3,1.0,Entire home/apt,4.83,Warringah,206,-33.70618,151.3048
46.92,3,1.0,Entire home/apt,4.42,Waverley,19,-33.88729,151.2699
87.07,2,2.0,Entire home/apt,4.96,Warringah,27,-33.78519,151.28982
813.33,4,2.0,Entire home/apt,4.9,Sydney,182,-33.873608,151.217133
230.14,2,1.0,Entire home/apt,4.89,Leichhardt,54,-33.8598,151.18181
399.67,4,2.0,Entire home/apt,4.97,Pittwater,33,-33.66899052825105,151.30879049032887
553.5,4,2.0,Entire home/apt,4.92,Hornsby,60,-33.60421,151.14343
762.66,10,5.0,Entire home/apt,5.0,Warringah,1,-33.74355,151.29639
254.0,2,1.0,Entire home/apt,4.88,North Sydney,180,-33.82264,151.21752
166.0,2,1.0,Entire home/apt,4.97,Sydney,548,-33.8974,151.19713
1232.0,8,4.0,Entire home/apt,4.96,Pittwater,54,-33.60213635843477,151.32935003304925
627.67,8,3.0,Entire home/apt,5.0,Sutherland Shire,3,-34.04073,151.08945
1885.0,10,5.0,Entire home/apt,4.8,Pittwater,10,-33.62076,151.33536
189.44,3,1.0,Entire home/apt,4.89,Randwick,557,-33.9263,151.25096
241.93,4,2.0,Entire home/apt,4.67,Waverley,18,-33.88808,151.27104
228.33,2,1.0,Entire home/apt,4.97,Randwick,232,-33.94925,151.24044
856.0,7,4.0,Entire home/apt,5.0,Warringah,18,-33.76326,151.29584
261.56,2,1.0,Entire home/apt,4.81,Sydney,374,-33.88859,151.20805
587.61,6,4.0,Entire home/apt,5.0,Mosman,2,-33.84407,151.23962
846.67,6,3.0,Entire home/apt,4.77,Randwick,35,-33.916988372802734,151.25830078125
172.07,8,3.0,Entire home/apt,5.0,Hornsby,1,-33.70672,151.10384
357.76,2,1.0,Entire home/apt,4.61,Woollahra,263,-33.88434,151.22507
183.0,2,1.0,Private room,4.85,Mosman,347,-33.8227776516603,151.23973087456102
252.4,2,1.0,Entire home/apt,5.0,Canada Bay,4,-33.85419,151.15176
318.0,6,2.0,Entire home/apt,4.78,Warringah,78,-33.72407,151.29941
1404.0,5,3.0,Entire home/apt,4.88,Waverley,8,-33.89971,151.26692
322.0,2,1.0,Entire home/apt,4.64,Sydney,39,-33.88332,151.21602
750.3,10,5.0,Entire home/apt,5.0,Woollahra,3,-33.88027,151.24246
67.48,2,2.0,Private room,4.9,Woollahra,20,-33.88873,151.23927
78.09,2,1.0,Entire home/apt,4.71,Sydney,7,-33.86792,151.20489
1703.71,8,4.0,Entire home/apt,5.0,Waverley,6,-33.88249,151.27597
777.2,7,4.0,Entire home/apt,4.65,Randwick,91,-33.91137,151.26781
135.0,4,2.0,Private room,4.96,Hornsby,134,-33.72966,151.05226
206.0,2,1.0,Entire home/apt,4.87,Rockdale,61,-33.93655,151.13389
468.0,5,2.0,Entire home/apt,4.45,Randwick,22,-33.91079861535685,151.2512006610632
205.5,2,1.0,Entire home/apt,4.95,Randwick,371,-33.96643,151.24885
799.0,4,2.0,Entire home/apt,4.71,Waverley,21,-33.905946777661725,151.25583825602774
267.2,2,1.0,Entire home/apt,4.85,Sydney,13,-33.8876108,151.2079394
269.0,6,2.0,Entire home/apt,4.75,Penrith,391,-33.76447,150.71338
330.0,4,2.0,Entire home/apt,4.76,Waverley,33,-33.89676,151.27301
257.0,2,1.0,Entire home/apt,4.98,Campbelltown,211,-34.0239,150.87162
274.5,4,2.0,Entire home/apt,4.75,Warringah,150,-33.77794,151.28769
1907.43,8,4.0,Entire home/apt,5.0,Pittwater,8,-33.66519,151.30158
211.5,2,1.0,Entire home/apt,4.66,Sydney,209,-33.87611,151.227
509.8,4,2.0,Entire home/apt,4.6,Sydney,15,-33.86995,151.228
335.0,3,1.0,Entire home/apt,4.92,Sutherland Shire,38,-34.0832621,151.1534964
916.29,7,4.0,Entire home/apt,4.84,Pittwater,99,-33.69795,151.3079
184.67,2,1.0,Entire home/apt,4.79,Manly,170,-33.79125213623047,151.27772521972656
168.0,2,1.0,Entire home/apt,4.94,Sydney,168,-33.89376,151.18757
285.0,2,1.0,Entire home/apt,4.84,Randwick,727,-33.9194,151.25765
328.69,8,5.0,Entire home/apt,4.58,Manly,12,-33.79563,151.24209
289.39,8,4.0,Entire home/apt,4.83,Pittwater,12,-33.6291,151.33376
433.0,7,4.0,Entire home/apt,4.67,Sydney,424,-33.88725,151.21491
205.5,2,1.0,Private room,5.0,Sydney,4,-33.88527,151.2147
542.33,2,1.0,Entire home/apt,4.91,Pittwater,78,-33.64135,151.29492
183.0,2,1.0,Private room,5.0,Sydney,9,-33.88664,151.21425
223.0,2,1.0,Private room,5.0,Sydney,2,-33.88558,151.21436
319.67,2,1.0,Entire home/apt,4.9,Waverley,127,-33.8894,151.26913
1776.29,10,5.0,Entire home/apt,4.9,Pittwater,20,-33.62824,151.33028
199.8,2,1.0,Entire home/apt,4.89,Manly,108,-33.79397,151.28228
324.2,2,1.0,Entire home/apt,4.93,Randwick,58,-33.92922,151.25799
300.75,2,1.0,Entire home/apt,4.56,Sydney,212,-33.88968,151.21098
837.0,4,2.0,Entire home/apt,4.88,Woollahra,73,-33.88721,151.23167
599.5,4,2.0,Entire home/apt,4.91,Warringah,33,-33.78082,151.28617
214.7,4,2.0,Entire home/apt,4.94,Ku-Ring-Gai,112,-33.76332,151.14016
520.0,6,2.0,Entire home/apt,4.91,Leichhardt,155,-33.8625,151.17256
673.5,15,4.0,Entire home/apt,4.62,The Hills Shire,39,-33.73632,150.96403
527.35,12,5.0,Entire home/apt,4.86,City Of Kogarah,51,-33.97586,151.12349
300.86,3,2.0,Entire home/apt,4.82,Randwick,17,-33.90568,151.23849
71.17,7,2.0,Private room,4.78,Warringah,54,-33.79077,151.25007
316.2,2,1.0,Entire home/apt,4.8,Canada Bay,75,-33.84405,151.14499
33.23,4,2.0,Entire home/apt,4.5,City Of Kogarah,121,-33.98471,151.12541
123.46,4,2.0,Entire home/apt,4.71,Sydney,7,-33.86938,151.19309
314.33,6,2.0,Entire home/apt,4.88,Warringah,48,-33.72213,151.29894
709.0,4,2.0,Entire home/apt,4.85,Sydney,181,-33.870739,151.198029
279.02,4,1.0,Entire home/apt,4.81,Sydney,405,-33.87454,151.20856
254.5,2,1.0,Entire home/apt,4.71,Sydney,249,-33.878124148774006,151.21210611301132
684.8,6,3.0,Entire home/apt,4.83,Manly,12,-33.78773,151.24129
86.0,2,1.0,Private room,4.89,Randwick,18,-33.92025,151.22775
416.86,4,2.0,Entire home/apt,5.0,Sydney,8,-33.86768023473808,151.18982711377706
330.94,4,2.0,Entire home/apt,4.72,Waverley,25,-33.892197,151.272568
154.33,6,3.0,Entire home/apt,5.0,Warringah,1,-33.76261,151.29478
205.83,4,2.0,Entire home/apt,4.0,Randwick,1,-33.91819,151.26016
430.11,5,2.0,Entire home/apt,4.83,Mosman,192,-33.82672,151.25125
118.52,8,4.0,Entire home/apt,4.8,Warringah,15,-33.772,151.28621
361.0,2,1.0,Entire home/apt,4.74,Sydney,507,-33.86341,151.20784
274.0,3,1.0,Entire home/apt,4.82,Ku-Ring-Gai,164,-33.78304,151.17995
279.59,2,1.0,Entire home/apt,4.93,Sydney,460,-33.87512,151.22799
320.0,3,1.0,Entire home/apt,4.92,North Sydney,180,-33.84601,151.20525
418.67,4,2.0,Entire home/apt,4.8,Randwick,188,-33.92039,151.24163
313.71,2,1.0,Entire home/apt,4.78,Waverley,36,-33.89334,151.26854
120.25,4,2.0,Entire home/apt,4.8,Sydney,5,-33.86397,151.20654
463.0,2,1.0,Entire home/apt,4.97,Warringah,233,-33.70696,151.30059
709.0,2,1.0,Entire home/apt,4.93,Manly,27,-33.80201,151.29404
191.72,2,1.0,Entire home/apt,4.76,Sydney,690,-33.87547,151.20565
262.5,4,2.0,Entire home/apt,4.9,Pittwater,285,-33.62762,151.31849
44.74,3,1.0,Entire home/apt,4.64,Waverley,136,-33.89072036743164,151.2737579345703
305.94,4,2.0,Entire home/apt,4.91,Sydney,144,-33.87575,151.21884
496.5,6,3.0,Entire home/apt,4.84,Pittwater,243,-33.67856,151.31146
305.5,2,1.0,Entire home/apt,4.93,Pittwater,254,-33.65483,151.32286
263.38,2,1.0,Entire home/apt,4.97,Sydney,302,-33.87581003203177,151.2132599475977
384.71,2,1.0,Entire home/apt,4.94,Waverley,90,-33.8919,151.27179
1165.64,8,5.0,Entire home/apt,5.0,Ryde,3,-33.82001,151.12775
114.96,4,2.0,Entire home/apt,4.31,Canada Bay,13,-33.82533,151.088
639.5,4,2.0,Entire home/apt,5.0,Hornsby,41,-33.51519,151.17697
66.3,2,1.0,Entire home/apt,4.94,Penrith,208,-33.7768,150.67983
350.95,4,2.0,Entire home/apt,4.81,Randwick,32,-33.92561721801758,151.25494384765625
119.0,2,1.0,Entire home/apt,4.27,Leichhardt,97,-33.88761,151.15915
241.67,4,2.0,Entire home/apt,4.88,Rockdale,311,-33.93986,151.15017
194.0,2,1.0,Entire home/apt,4.67,Leichhardt,253,-33.87556,151.16519
1050.0,8,3.0,Entire home/apt,5.0,Randwick,5,-33.91134,151.26149
295.14,2,1.0,Entire home/apt,4.75,Sydney,56,-33.89289009998649,151.18169729775457
626.0,4,2.0,Entire home/apt,5.0,Waverley,96,-33.89579,151.2704
331.0,2,1.0,Entire home/apt,4.75,Warringah,106,-33.7652,151.25041
140.4,2,1.0,Entire home/apt,4.98,Warringah,206,-33.75254,151.28177
55.24,6,2.0,Entire home/apt,4.72,Sydney,272,-33.88718,151.21561
1084.25,6,3.0,Entire home/apt,5.0,Randwick,28,-33.92575,151.25446
390.6,6,3.0,Entire home/apt,4.74,Sydney,87,-33.88421,151.22054
160.0,2,1.0,Entire home/apt,4.86,Warringah,88,-33.78377,151.26952
852.79,6,3.0,Entire home/apt,4.91,Randwick,35,-33.91782,151.25928
411.0,4,2.0,Entire home/apt,5.0,Ashfield,5,-33.89192,151.13849
338.07,4,2.0,Entire home/apt,4.73,Woollahra,37,-33.88472,151.23776
32.07,6,2.0,Entire home/apt,4.46,Warringah,125,-33.71033,151.30204
730.5,2,1.0,Entire home/apt,4.97,Pittwater,348,-33.61289,151.3283
39.61,3,2.0,Private room,4.83,Leichhardt,18,-33.85019,151.18044
1111.0,3,1.0,Entire home/apt,4.9,Randwick,307,-33.9199,151.25094
250.0,2,1.0,Private room,4.94,Sydney,308,-33.86941,151.18866
485.0,2,1.0,Entire home/apt,4.89,Woollahra,47,-33.86873,151.25037
616.4,4,2.0,Entire home/apt,5.0,Marrickville,19,-33.89417,151.17282
41.45,2,1.0,Entire home/apt,4.69,Sutherland Shire,65,-34.00383,151.05839
257.0,2,1.0,Entire home/apt,4.92,Pittwater,63,-33.67842,151.3111
163.89,2,1.0,Entire home/apt,4.82,Sydney,66,-33.87425,151.22629
533.5,7,4.0,Entire home/apt,4.64,Leichhardt,11,-33.88138198852539,151.16212463378906
952.89,6,3.0,Entire home/apt,5.0,Sutherland Shire,40,-34.08158740751696,151.1423637866974
252.0,4,1.0,Entire home/apt,4.79,Leichhardt,788,-33.86752,151.17503
389.0,4,2.0,Entire home/apt,4.76,Sydney,434,-33.86406,151.20719
545.5,4,2.0,Entire home/apt,4.41,Mosman,82,-33.83115,151.24629
416.5,4,2.0,Entire home/apt,4.59,Sydney,228,-33.87012,151.22499
184.0,2,1.0,Entire home/apt,4.77,Leichhardt,412,-33.86909,151.17032
388.0,3,1.0,Entire home/apt,4.9,Sydney,126,-33.88664,151.21043
165.67,2,1.0,Entire home/apt,4.89,Canada Bay,265,-33.86514,151.12821
147.46,4,1.0,Entire home/apt,4.8,Waverley,5,-33.88843,151.27622
399.41,4,1.0,Entire home/apt,4.66,Randwick,89,-33.92274,151.2186
308.12,4,2.0,Entire home/apt,4.59,Sydney,232,-33.90647934127444,151.18528932750814
437.19,8,4.0,Entire home/apt,4.67,Manly,6,-33.79328,151.28531
295.14,2,1.0,Entire home/apt,5.0,Sydney,1,-33.8848296,151.2109056
551.0,4,2.0,Entire home/apt,4.78,Sydney,319,-33.87053298950195,151.19798278808594
333.36,4,2.0,Entire home/apt,5.0,Pittwater,26,-33.64793,151.31775
759.0,4,3.0,Entire home/apt,4.93,Pittwater,14,-33.64974,151.31746
291.0,2,1.0,Entire home/apt,4.79,Sydney,71,-33.88189,151.21463
339.5,2,1.0,Entire home/apt,4.76,Waverley,181,-33.89059066772461,151.2738494873047
505.5,4,2.0,Entire home/apt,4.78,Waverley,218,-33.8905,151.27387
333.5,2,1.0,Entire home/apt,4.82,Waverley,152,-33.8905,151.27387
383.0,2,1.0,Entire home/apt,4.98,Mosman,190,-33.84368,151.2336
269.0,3,1.0,Private room,4.47,Sydney,180,-33.88561,151.18047
560.0,5,2.0,Private room,4.54,Sydney,215,-33.88561,151.18047
519.0,6,3.0,Private room,4.68,Sydney,398,-33.88561,151.18047
295.25,3,1.0,Entire home/apt,4.72,Randwick,60,-33.94071,151.25609
172.86,2,1.0,Entire home/apt,4.4,Sydney,78,-33.89137,151.21266
94.61,4,2.0,Entire home/apt,4.5,Sutherland Shire,2,-34.04591,151.1529
246.67,4,2.0,Entire home/apt,4.56,Parramatta,79,-33.80646,151.00545
122.0,2,1.0,Private room,4.91,Warringah,441,-33.76746,151.27535
260.81,8,3.0,Entire home/apt,5.0,Pittwater,26,-33.60281,151.31816
661.0,6,2.0,Entire home/apt,4.77,Waverley,192,-33.89057,151.28287
205.86,2,1.0,Entire home/apt,4.85,Sydney,54,-33.90501,151.21193
200.0,2,1.0,Entire home/apt,4.93,North Sydney,243,-33.8228,151.23069
216.06,2,1.0,Entire home/apt,4.89,Randwick,645,-33.92072,151.25591
417.0,4,2.0,Entire home/apt,4.87,Sutherland Shire,173,-34.06332,151.15359
680.5,6,3.0,Entire home/apt,4.79,Sydney,131,-33.88059,151.18094
176.0,2,1.0,Entire home/apt,4.82,Sydney,277,-33.87928,151.22074
308.08,2,1.0,Entire home/apt,5.0,Manly,56,-33.79585,151.28527
1153.0,4,3.0,Entire home/apt,4.5,Hornsby,8,-33.58997,151.11601
385.5,2,1.0,Entire home/apt,4.95,Pittwater,146,-33.62391,151.33283
656.55,6,3.0,Entire home/apt,4.0,Mosman,3,-33.82892,151.23076
81.18,3,2.0,Entire home/apt,4.78,Sydney,9,-33.86717,151.20314
327.5,4,2.0,Entire home/apt,4.97,Pittwater,117,-33.62694,151.31733
1170.0,7,3.0,Entire home/apt,4.5,Pittwater,2,-33.59151,151.29756
227.5,3,1.0,Entire home/apt,4.88,Warringah,280,-33.73828,151.29845
290.31,3,2.0,Entire home/apt,4.7,Woollahra,30,-33.88096,151.22665
345.0,4,2.0,Entire home/apt,4.81,Waverley,42,-33.89738082885742,151.27369689941406
427.5,2,1.0,Entire home/apt,4.84,Waverley,176,-33.88931,151.27756
114.33,2,1.0,Entire home/apt,4.73,Ryde,319,-33.80107,151.08759
280.0,2,1.0,Entire home/apt,4.86,Sydney,199,-33.88241,151.18239
285.5,5,2.0,Entire home/apt,4.95,Pittwater,242,-33.7025,151.28868
1173.86,7,4.0,Entire home/apt,5.0,Pittwater,5,-33.65851,151.32053
187.2,3,2.0,Entire home/apt,4.8,Sutherland Shire,54,-34.04487,151.12692
172.0,2,2.0,Private room,4.91,Manly,54,-33.80066,151.29235
327.52,4,2.0,Entire home/apt,4.94,Mosman,52,-33.82288,151.24119
314.33,5,2.0,Entire home/apt,4.8,Warringah,60,-33.72418,151.29953
66.81,2,1.0,Entire home/apt,5.0,Sydney,2,-33.88859,151.20672
267.25,8,3.0,Entire home/apt,4.93,Parramatta,368,-33.81265,151.04246
58.47,2,1.0,Entire home/apt,5.0,Randwick,2,-33.9122,151.23799
314.0,2,1.0,Entire home/apt,4.96,North Sydney,94,-33.83407,151.22535
128.34,2,1.0,Hotel room,3.77,Sydney,92,-33.87283,151.22293
331.0,4,1.0,Entire home/apt,4.95,Waverley,152,-33.89103,151.28517
303.51,4,2.0,Entire home/apt,4.45,Sydney,140,-33.8726,151.1963
1071.14,6,3.0,Entire home/apt,5.0,Manly,4,-33.79371,151.28552
245.4,4,1.0,Entire home/apt,4.88,Sydney,328,-33.88647,151.19801
194.0,2,1.0,Entire home/apt,4.64,Waverley,240,-33.87293,151.27436
330.5,3,1.0,Entire home/apt,4.89,Waverley,35,-33.89355,151.27247
51.69,2,1.0,Entire home/apt,4.6,Liverpool,15,-33.92447,150.92418
145.5,1,1.0,Private room,4.93,North Sydney,315,-33.84171,151.21148
397.7,4,2.0,Entire home/apt,4.69,Sydney,302,-33.8821,151.2189
628.0,4,3.0,Entire home/apt,4.97,Pittwater,29,-33.66577,151.29878
445.11,7,4.0,Entire home/apt,4.74,Leichhardt,129,-33.86284255981445,151.17408752441406
324.63,4,2.0,Entire home/apt,4.78,Waverley,27,-33.905548095703125,151.2681884765625
370.2,4,2.0,Entire home/apt,4.59,Manly,51,-33.80066,151.28632
522.0,6,3.0,Entire home/apt,4.95,Hornsby,217,-33.58864,151.11506
322.5,5,3.0,Entire home/apt,4.54,Campbelltown,41,-33.96309,150.89044
1121.43,7,3.0,Entire home/apt,5.0,Warringah,3,-33.74778,151.28263
546.5,5,2.0,Entire home/apt,4.49,Waverley,57,-33.892706,151.254223
516.5,5,2.0,Entire home/apt,4.63,Sydney,78,-33.874938,151.215389
304.2,3,1.0,Entire home/apt,4.65,Sydney,49,-33.87494,151.21539
375.71,7,4.0,Entire home/apt,4.64,North Sydney,22,-33.84441,151.23008
45.14,4,1.0,Entire home/apt,4.93,Sutherland Shire,136,-34.05814,151.07982
450.0,6,3.0,Entire home/apt,4.75,Sydney,4,-33.90354,151.21109
176.89,2,1.0,Entire home/apt,4.75,Sydney,81,-33.87503,151.22548
369.32,5,3.0,Entire home/apt,4.45,Randwick,44,-33.9229621887207,151.2559356689453
242.0,2,1.0,Entire home/apt,4.83,Sydney,289,-33.88015,151.21515
318.0,4,2.0,Entire home/apt,5.0,Waverley,7,-33.8976658,151.267055
266.0,5,3.0,Entire home/apt,4.61,Warringah,23,-33.77127,151.2775
536.5,2,1.0,Entire home/apt,4.88,Randwick,201,-33.92216,151.2564
451.0,4,1.0,Entire home/apt,4.81,Randwick,69,-33.92015,151.24002
245.5,2,1.0,Entire home/apt,4.93,Willoughby,179,-33.80017,151.21441
233.86,2,1.0,Private room,4.56,Randwick,36,-33.91446,151.24049
169.15,2,1.0,Entire home/apt,4.9,Marrickville,512,-33.90045,151.17201
324.5,2,1.0,Entire home/apt,4.83,Warringah,75,-33.77712,151.29017
513.67,5,3.0,Entire home/apt,5.0,Warringah,2,-33.77296,151.27673
740.0,5,3.0,Entire home/apt,4.94,North Sydney,36,-33.843902587890625,151.2051239013672
89.67,2,1.0,Private room,4.33,Hornsby,24,-33.74922,151.05344
222.53,2,1.0,Entire home/apt,4.9,Sydney,348,-33.870466646049884,151.22534365054543
232.8,4,2.0,Entire home/apt,4.92,Ku-Ring-Gai,73,-33.76281,151.15649
325.13,2,1.0,Entire home/apt,4.32,Sydney,53,-33.8686,151.20377
152.5,2,1.0,Entire home/apt,4.88,Sutherland Shire,217,-34.06241,151.15235
178.2,4,1.0,Entire home/apt,4.81,Sutherland Shire,160,-34.04888,151.11293
620.33,4,2.0,Entire home/apt,4.96,North Sydney,123,-33.84521,151.22975
432.0,2,1.0,Entire home/apt,4.7,Sydney,82,-33.87606,151.22274
205.41,2,1.0,Entire home/apt,4.91,Waverley,266,-33.88115,151.27992
176.0,4,1.0,Entire home/apt,4.85,Warringah,257,-33.76212,151.28322
1076.0,8,4.0,Entire home/apt,5.0,North Sydney,4,-33.83615,151.20144
199.71,2,1.0,Entire home/apt,4.9,Waverley,288,-33.88115,151.27992
101.72,4,2.0,Entire home/apt,5.0,Manly,3,-33.79505,151.27798
400.1,2,1.0,Entire home/apt,4.99,Hornsby,130,-33.625122278362134,151.14794211605985
128.5,3,1.0,Private room,4.81,Ku-Ring-Gai,198,-33.74818,151.16296
336.67,2,1.0,Private room,4.96,Sydney,333,-33.88686,151.21054
320.0,2,1.0,Entire home/apt,4.71,Pittwater,7,-33.65172,151.32018
161.0,2,1.0,Entire home/apt,4.95,Randwick,20,-33.91269,151.24782
565.0,4,2.0,Entire home/apt,4.92,Hornsby,78,-33.51514,151.17541
427.67,4,2.0,Entire home/apt,4.38,North Sydney,24,-33.84431,151.21046
399.0,2,1.0,Entire home/apt,4.84,Waverley,277,-33.8949,151.2738
818.91,8,3.0,Entire home/apt,4.95,Waverley,170,-33.90325,151.26247
334.33,2,1.0,Entire home/apt,3.93,Sydney,28,-33.86343,151.20786
253.33,2,1.0,Entire home/apt,4.98,Waverley,41,-33.87314,151.27444
620.79,5,4.0,Entire home/apt,4.83,Pittwater,6,-33.62012,151.33812
58.02,4,2.0,Entire home/apt,4.71,Leichhardt,7,-33.85051,151.18101
317.36,2,1.0,Entire home/apt,4.86,Manly,130,-33.79149,151.27522
292.29,2,1.0,Entire home/apt,4.86,Leichhardt,56,-33.85529,151.19409
413.0,4,1.0,Entire home/apt,4.38,Sydney,37,-33.87719,151.21323
140.0,2,1.0,Entire home/apt,4.87,Warringah,259,-33.76195,151.29255
135.79,4,2.0,Entire home/apt,5.0,Waverley,1,-33.88092,151.27406
1940.0,8,4.0,Entire home/apt,4.85,North Sydney,71,-33.84797,151.21396
159.0,2,1.0,Entire home/apt,4.77,Waverley,313,-33.89017,151.26696
631.0,5,2.0,Entire home/apt,4.53,Sydney,51,-33.87585,151.20418
398.5,2,1.0,Entire home/apt,4.78,Waverley,85,-33.89301,151.27296
200.57,2,1.0,Entire home/apt,4.83,Sydney,60,-33.87812,151.21274
217.0,5,2.0,Entire home/apt,4.86,Rockdale,147,-33.95996,151.13028
855.57,6,2.0,Entire home/apt,4.91,Mosman,43,-33.82212,151.24943
294.0,4,1.0,Entire home/apt,4.82,North Sydney,174,-33.83345,151.21039
888.57,6,3.0,Entire home/apt,5.0,North Sydney,40,-33.84211,151.20036
195.1,6,3.0,Entire home/apt,4.67,Sydney,33,-33.86977,151.20357
123.63,4,2.0,Entire home/apt,5.0,Sydney,52,-33.88039,151.21165
304.0,6,2.0,Entire home/apt,4.84,Warringah,115,-33.71373,151.29832
537.5,5,2.0,Entire home/apt,4.87,Sydney,350,-33.86909,151.20432
419.0,3,2.0,Entire home/apt,4.86,Warringah,44,-33.78190994262695,151.28713989257812
180.31,2,1.0,Entire home/apt,4.63,Sydney,147,-33.868141174316406,151.22386169433594
285.5,4,2.0,Entire home/apt,4.87,Sutherland Shire,93,-34.04149,151.123
615.09,4,2.0,Entire home/apt,4.66,Mosman,47,-33.82769350744378,151.2500577122751
613.5,4,2.0,Entire home/apt,4.87,Manly,312,-33.79363,151.28479
190.14,2,1.0,Entire home/apt,4.93,Warringah,30,-33.78114,151.2841
1256.0,7,3.0,Entire home/apt,5.0,Lane Cove,2,-33.83108,151.1858
305.5,4,2.0,Entire home/apt,4.93,Sydney,234,-33.8793,151.18625
1659.71,8,4.0,Entire home/apt,5.0,Warringah,8,-33.76049,151.30079
44.45,2,1.0,Entire home/apt,4.87,Mosman,87,-33.81672,151.25024
354.0,4,2.0,Entire home/apt,4.76,Lane Cove,37,-33.80637,151.16187
382.0,2,1.0,Entire home/apt,4.92,Sydney,223,-33.86918,151.22633
1221.1,8,4.0,Entire home/apt,5.0,Warringah,10,-33.76745,151.28694
492.2,2,1.0,Entire home/apt,4.57,Waverley,35,-33.89466857910156,151.27349853515625
1797.15,7,4.0,Entire home/apt,4.82,Manly,11,-33.7895,151.27514
320.6,2,1.0,Entire home/apt,4.6,North Sydney,25,-33.82166,151.20374
342.67,2,1.0,Entire home/apt,4.22,Sydney,32,-33.86344,151.20787
874.0,5,3.0,Entire home/apt,4.71,Leichhardt,17,-33.85932,151.16979
73.4,10,4.0,Entire home/apt,4.73,Marrickville,193,-33.90389,151.13302
471.67,4,2.0,Entire home/apt,4.29,North Sydney,24,-33.83711,151.20505
436.5,4,2.0,Entire home/apt,4.18,North Sydney,11,-33.8344,151.20038
381.33,4,2.0,Entire home/apt,4.45,Mosman,53,-33.82763,151.25128
386.75,2,1.0,Entire home/apt,4.79,Manly,63,-33.80131,151.28706
371.0,2,1.0,Entire home/apt,4.11,Mosman,18,-33.82628,151.23187
333.67,2,1.0,Entire home/apt,4.55,North Sydney,20,-33.83998,151.21991
448.5,4,2.0,Entire home/apt,4.93,Warringah,42,-33.71591,151.30018
608.67,14,5.0,Entire home/apt,4.7,Marrickville,185,-33.90714,151.15199
515.67,6,3.0,Entire home/apt,4.13,Manly,39,-33.79881,151.28613
