student_id,gender,math,read,science,book,escs
3605592,female,478.8,582.7,605.3,201-500,0.4
3605593,female,618.3,486.3,591.4,11-25,-0.8
3605594,male,614.1,535.6,588.2,101-200,1.1
3605598,female,353.3,281.6,405.0,11-25,-1.9
3605599,female,351.0,462.3,303.1,11-25,0.2
3605601,male,317.6,322.8,351.8,201-500,1.2
3605606,male,409.1,368.6,347.6,101-200,-0.2
3605607,female,445.8,551.5,430.2,101-200,-0.9
3605608,male,382.0,383.1,379.2,201-500,-0.5
3605612,male,476.0,458.6,440.0,11-25,-0.4
3605614,male,604.2,626.2,693.0,101-200,0.9
3605615,female,454.4,608.0,514.0,201-500,0.1
3605617,female,676.0,656.9,731.1,more than 500,1.0
3605618,female,492.8,668.2,385.8,201-500,-0.1
3605619,male,586.1,647.2,666.3,101-200,1.2
3605622,female,536.6,578.6,537.5,201-500,0.2
3605624,male,488.9,494.3,582.5,201-500,0.9
3605625,female,634.8,633.5,627.2,101-200,0.8
3605627,female,660.1,660.7,637.4,101-200,1.4
3605628,female,479.9,610.8,481.8,26-100,0.7
3605629,male,481.2,449.4,461.4,26-100,-0.4
3605632,female,384.7,473.5,431.5,26-100,0.6
3605633,female,491.7,465.0,477.8,101-200,1.3
3605636,male,344.8,334.0,292.0,more than 500,1.1
3605637,female,392.6,425.9,344.0,101-200,0.1
3605638,female,387.1,443.7,360.0,26-100,0.3
3605639,male,453.4,459.4,530.0,101-200,1.5
3605640,male,529.3,463.6,587.5,101-200,0.0
3605641,male,575.9,582.4,668.2,101-200,0.7
3605644,male,513.1,570.5,621.1,101-200,0.4
3605647,male,416.4,404.7,365.4,26-100,1.0
3605650,female,612.9,616.8,584.5,201-500,0.7
3605651,male,382.4,486.9,478.6,more than 500,0.2
3605653,male,506.8,449.9,471.9,101-200,0.6
3605655,male,537.9,558.6,571.5,101-200,1.0
3605656,female,385.8,436.8,423.7,101-200,-0.8
3605657,male,404.7,397.6,377.2,26-100,-0.3
3605658,male,574.0,577.4,562.4,101-200,0.9
3605662,female,508.0,461.3,585.9,more than 500,1.2
3605663,female,426.0,496.3,448.2,101-200,-0.3
3605664,female,647.1,661.3,563.0,201-500,1.0
3605665,female,573.2,629.6,633.9,more than 500,1.1
3605667,female,481.5,540.0,503.2,101-200,1.3
3605668,female,496.2,501.2,541.7,201-500,0.1
3605670,female,495.9,507.4,576.7,101-200,-0.1
3605671,female,372.8,479.4,439.4,26-100,-0.0
3605673,female,357.8,350.8,335.9,26-100,-0.3
3605674,male,611.4,638.1,592.0,101-200,1.1
3605675,female,406.7,367.7,444.0,11-25,-1.8
3605677,male,593.3,579.3,718.8,101-200,1.5
3605678,female,492.8,476.8,464.3,more than 500,0.8
3605679,female,511.3,615.1,525.4,101-200,-0.6
3605680,male,545.7,550.6,624.0,101-200,1.2
3605681,female,478.5,496.7,469.5,201-500,0.8
3605683,female,594.3,577.8,495.6,201-500,1.3
3605684,female,469.6,467.0,563.1,26-100,-0.4
3605685,female,317.4,343.0,226.7,0-10,-0.7
3605686,female,591.8,637.6,579.5,201-500,0.8
3605687,female,693.8,622.8,673.9,26-100,0.6
3605692,male,548.3,603.4,611.9,101-200,0.9
3605693,female,456.2,486.6,491.0,101-200,-0.7
3605694,female,490.7,592.7,514.9,101-200,1.5
3605695,female,292.8,376.6,323.2,101-200,-0.3
3605696,male,489.2,483.8,501.5,201-500,0.0
3605697,female,518.9,499.4,431.2,101-200,-0.8
3605698,male,504.1,576.8,604.4,101-200,1.1
3605700,female,554.9,561.8,537.5,101-200,0.6
3605701,female,421.8,497.7,421.7,101-200,0.0
3605703,male,747.5,654.7,755.5,more than 500,1.2
3605705,female,479.1,486.2,528.8,201-500,0.1
3605709,female,340.2,438.6,326.0,more than 500,1.2
3605710,male,705.9,688.3,623.9,more than 500,1.6
3605713,female,435.8,486.4,447.7,more than 500,0.3
3605714,female,437.0,413.7,394.0,101-200,1.3
3605715,female,584.8,707.9,647.1,101-200,0.8
3605718,female,230.1,240.5,108.3,11-25,-1.1
3605720,female,473.5,532.2,400.4,101-200,-0.1
3605721,male,464.1,356.5,422.2,26-100,0.7
3605722,male,375.5,415.8,294.9,0-10,-0.0
3605723,female,557.3,689.6,513.1,101-200,1.1
3605724,female,613.9,590.2,626.3,201-500,0.2
3605725,female,486.8,641.4,580.6,101-200,0.1
3605727,male,638.1,628.7,568.0,101-200,0.4
3605729,female,424.9,385.2,514.0,101-200,-0.5
3605733,male,374.7,244.5,343.2,0-10,0.0
3605737,male,409.2,401.9,439.5,0-10,-0.7
3605738,male,508.6,401.9,540.9,201-500,0.5
3605741,female,359.9,420.8,449.9,11-25,-0.8
3605742,male,314.2,390.8,386.7,11-25,0.1
3605743,female,407.3,452.6,501.1,101-200,0.8
3605744,female,381.4,346.2,439.6,201-500,0.6
3605745,male,587.9,621.8,598.0,201-500,1.4
3605746,male,391.4,484.0,490.4,101-200,-2.2
3605747,female,517.3,422.9,592.4,26-100,0.7
3605750,female,535.0,473.2,509.7,26-100,-0.5
3605751,male,416.7,456.2,348.6,101-200,1.0
3605752,female,523.4,603.2,594.3,201-500,0.4
3605753,female,462.4,553.5,465.6,101-200,0.5
3605754,male,360.9,375.2,438.0,201-500,0.7
3605757,male,371.6,378.7,332.5,11-25,-1.0
3605762,female,364.1,377.7,503.6,26-100,-0.9
3605763,male,442.1,492.4,443.7,101-200,0.4
3605765,female,466.5,611.2,460.7,201-500,-0.4
3605768,male,563.2,580.8,580.7,more than 500,1.3
3605769,male,507.7,498.3,533.8,101-200,-0.1
3605770,female,423.8,528.6,399.7,201-500,-0.7
3605772,female,502.2,480.4,477.8,101-200,0.2
3605773,male,387.2,399.6,478.6,101-200,0.7
3605774,male,607.1,492.9,582.7,101-200,-0.1
3605778,male,550.5,711.4,693.6,more than 500,0.2
3605780,female,503.6,469.3,561.7,101-200,1.1
3605781,female,617.2,663.3,611.6,26-100,0.9
3605782,female,616.5,520.1,621.6,201-500,1.0
3605783,male,543.7,504.7,566.0,101-200,-0.3
3605784,male,469.3,446.6,503.9,0-10,0.6
3605785,female,430.3,532.2,542.0,26-100,0.7
3605787,female,526.9,508.6,452.6,101-200,1.2
3605788,female,457.3,444.7,418.8,11-25,-1.0
3605789,female,354.5,335.9,428.8,26-100,-0.0
3605791,female,421.2,399.9,492.6,0-10,-1.8
3605792,male,609.2,602.0,643.4,101-200,0.8
3605794,male,612.7,622.4,679.8,101-200,0.8
3605795,female,615.7,580.6,666.7,more than 500,1.2
3605796,female,508.6,445.6,524.7,more than 500,1.0
3605797,male,465.7,453.0,497.9,101-200,0.2
3605798,male,451.8,484.1,414.9,201-500,-1.2
3605799,female,403.7,480.4,448.9,more than 500,1.3
3605804,female,476.7,455.8,434.9,11-25,-0.2
3605805,male,699.9,640.4,667.1,201-500,1.5
3605806,female,421.0,487.5,528.3,201-500,0.3
3605807,female,518.6,594.2,642.5,201-500,1.0
3605815,female,622.3,554.1,587.6,more than 500,1.4
3605816,male,498.0,451.1,524.5,11-25,0.4
3605817,male,365.2,292.0,355.9,101-200,0.8
3605818,female,445.1,396.2,447.9,0-10,-0.9
3605819,female,323.9,400.6,345.1,101-200,-1.1
3605820,male,387.4,338.7,342.4,101-200,-0.3
3605821,female,460.7,546.1,478.6,201-500,1.2
3605822,female,434.7,462.8,456.4,201-500,0.7
3605823,female,349.6,397.0,327.9,26-100,1.0
3605826,female,437.4,455.2,376.1,11-25,-2.4
3605827,female,712.3,649.0,663.5,11-25,0.8
3605830,female,384.2,361.2,212.9,11-25,-1.5
3605832,male,542.0,435.1,544.4,201-500,0.3
3605833,male,358.9,433.0,371.5,101-200,1.1
3605836,female,590.7,584.9,615.4,more than 500,1.2
3605837,female,606.1,562.6,669.0,101-200,1.0
3605839,female,535.9,628.7,578.7,101-200,-1.3
3605840,female,584.8,617.8,654.1,101-200,0.3
3605843,female,473.1,456.3,525.9,101-200,1.4
3605848,female,561.2,601.3,532.1,101-200,1.5
3605849,female,643.6,677.3,652.6,26-100,0.2
3605850,female,428.7,356.0,448.0,201-500,-0.6
3605852,male,525.9,463.1,556.1,201-500,0.5
3605853,male,483.0,502.4,553.7,101-200,0.3
3605854,female,387.2,378.1,465.6,0-10,-0.0
3605856,female,619.9,618.3,602.8,201-500,0.1
3605857,male,477.3,377.6,435.0,26-100,0.6
3605858,female,453.1,456.1,538.7,11-25,-1.1
3605859,male,544.4,619.2,598.0,201-500,1.1
3605861,female,390.0,338.2,372.3,26-100,-0.1
3605863,female,552.0,670.0,640.8,201-500,1.3
3605867,female,523.8,581.9,551.7,26-100,0.8
3605869,female,738.1,728.6,760.2,more than 500,0.9
3605871,female,568.6,538.6,623.3,more than 500,1.3
3605872,male,428.9,382.6,491.7,101-200,-0.1
3605873,female,459.0,500.3,429.0,201-500,1.2
3605874,male,571.9,597.4,654.9,101-200,1.1
3605875,female,213.4,170.0,313.0,101-200,0.0
3605876,female,599.4,695.4,645.4,more than 500,0.8
3605877,male,439.8,371.9,360.0,101-200,0.2
3605878,female,611.3,638.8,563.4,26-100,0.6
3605879,male,651.5,563.2,606.1,201-500,0.9
3605881,male,679.2,686.6,737.4,201-500,0.7
3605883,female,560.1,538.8,605.9,101-200,0.1
3605890,female,284.4,388.0,314.2,more than 500,0.7
3605891,male,505.1,379.4,429.8,101-200,0.3
3605892,male,377.0,348.6,289.9,11-25,-0.7
3605895,female,549.9,561.5,557.0,more than 500,0.9
3605896,male,501.1,425.7,523.7,101-200,0.7
3605897,male,553.4,543.6,630.0,101-200,-0.8
3605898,male,457.0,469.1,604.1,101-200,-0.4
3605899,female,407.9,424.2,291.1,101-200,-0.8
3605901,male,649.8,500.8,585.2,101-200,0.2
3605902,male,296.4,325.8,357.9,26-100,-0.0
3605904,female,486.1,576.2,552.5,26-100,-0.1
3605905,female,385.3,363.6,369.9,101-200,1.1
3605906,male,343.6,351.3,290.9,201-500,-0.2
3605908,female,460.4,330.2,496.5,101-200,0.6
3605909,female,360.1,423.5,455.9,101-200,-1.1
3605912,male,370.6,492.2,457.0,11-25,-1.2
3605913,male,571.4,500.3,604.6,101-200,1.0
3605915,male,427.6,435.0,470.0,101-200,1.0
3605916,male,452.2,466.8,510.3,11-25,-1.7
3605918,male,469.8,500.5,514.1,0-10,-0.9
3605920,female,567.3,426.5,580.8,201-500,1.2
3605921,female,438.0,436.8,432.9,201-500,0.2
3605923,female,314.8,395.6,271.6,0-10,-0.4
3605926,male,430.5,438.4,338.4,more than 500,0.6
3605929,male,412.2,400.2,478.4,more than 500,1.1
3605932,female,429.0,516.7,490.2,101-200,0.2
3605935,male,545.8,601.3,530.8,11-25,0.3
3605937,female,582.7,564.2,586.8,26-100,1.2
3605942,female,484.4,652.9,594.8,more than 500,0.6
3605943,female,412.2,580.0,546.0,26-100,-0.3
3605944,male,716.1,659.6,743.4,more than 500,1.7
3605945,male,393.6,408.0,474.6,101-200,-1.2
3605946,male,456.9,454.4,514.6,201-500,0.2
3605948,male,299.6,284.0,230.8,26-100,-0.5
3605949,female,589.6,614.5,645.3,11-25,-0.2
3605950,female,393.5,418.0,459.9,201-500,-0.1
3605951,male,500.6,580.6,468.7,101-200,-0.7
3605954,female,608.6,634.5,531.9,201-500,0.6
3605955,male,357.2,289.1,338.6,101-200,0.1
3605957,female,337.9,377.1,422.0,more than 500,1.2
3605961,female,532.4,469.7,548.9,11-25,-0.8
3605963,female,728.4,817.1,780.0,101-200,0.7
3605964,female,478.5,542.8,606.4,26-100,-0.2
3605965,male,486.5,476.2,602.8,more than 500,0.5
3605966,male,374.5,357.8,429.5,26-100,-0.3
3605970,female,616.2,587.3,557.0,101-200,0.9
3605972,female,457.4,553.4,501.5,11-25,-0.4
3605973,female,716.4,682.3,634.9,201-500,0.9
3605975,female,618.1,608.9,644.6,101-200,-1.0
3605980,female,465.8,426.2,470.8,26-100,-0.5
3605981,female,385.6,493.4,410.9,more than 500,0.3
3605982,female,575.8,699.1,567.3,more than 500,1.1
3605983,male,391.3,276.9,363.4,26-100,-0.0
3605984,male,562.8,540.8,595.4,26-100,-0.7
3605992,female,445.5,476.7,490.8,more than 500,0.7
3605993,female,613.2,543.8,649.6,201-500,1.3
3605995,female,337.6,430.5,410.1,11-25,0.2
3605996,male,353.1,421.2,457.5,26-100,0.3
3605998,male,470.3,565.7,479.6,201-500,0.5
3605999,male,565.6,539.4,452.9,201-500,1.5
3606000,male,528.8,473.6,577.9,more than 500,1.2
3606001,male,556.8,427.2,443.8,26-100,0.3
3606003,female,394.8,347.7,413.6,26-100,0.4
3606006,female,362.2,404.9,352.9,0-10,-0.4
3606007,female,294.2,279.5,376.1,26-100,-1.7
3606008,male,546.9,501.0,544.7,101-200,-0.9
3606009,male,444.2,402.6,417.9,26-100,0.4
3606010,female,633.3,649.8,649.2,101-200,1.0
3606011,male,577.6,574.0,630.8,201-500,1.2
3606013,female,410.4,543.4,406.1,101-200,0.2
3606015,male,453.5,626.2,465.8,11-25,-0.9
3606016,male,467.5,479.0,494.5,more than 500,1.6
3606017,male,492.0,493.9,518.0,11-25,-1.1
3606018,male,349.3,422.3,400.9,11-25,0.1
3606019,female,382.9,371.2,369.0,201-500,0.9
3606021,male,585.5,573.7,676.4,201-500,0.7
3606023,female,503.4,511.6,476.9,101-200,-0.2
3606025,female,500.7,558.6,535.5,26-100,0.4
3606026,male,415.9,489.2,498.5,26-100,-0.4
3606029,male,533.0,565.8,530.7,26-100,-0.0
3606030,male,495.4,517.9,504.0,101-200,0.3
3606032,female,382.1,447.7,443.3,101-200,-1.0
3606033,female,323.4,429.1,378.5,more than 500,-0.8
3606036,female,535.7,579.5,538.4,201-500,-0.2
3606037,male,543.7,495.6,547.2,101-200,-0.3
3606041,male,433.8,528.4,404.7,26-100,0.1
3606044,female,590.1,529.5,519.8,26-100,-0.0
3606046,female,575.5,609.9,588.6,201-500,1.1
3606047,male,607.5,579.5,644.0,201-500,-0.2
3606048,male,518.2,496.9,548.2,101-200,1.4
3606049,female,309.4,489.1,327.0,101-200,0.7
3606053,male,523.7,430.6,569.4,201-500,0.6
3606054,female,415.7,436.1,402.4,11-25,0.7
3606055,male,431.2,631.7,553.1,11-25,-1.4
3606056,female,346.3,445.4,446.0,101-200,-0.5
3606057,female,506.9,441.5,502.9,101-200,-0.4
3606058,female,391.7,399.8,460.4,101-200,1.1
3606060,male,602.6,654.1,625.6,101-200,0.3
3606061,female,492.8,464.6,502.9,101-200,-0.2
3606067,male,471.5,551.0,451.2,101-200,0.9
3606068,female,493.7,565.2,516.0,101-200,0.2
3606069,male,405.2,317.4,409.9,201-500,-0.2
3606070,male,399.7,404.6,500.9,26-100,-0.9
3606072,female,625.7,631.9,586.9,201-500,1.3
3606073,female,316.5,165.7,383.1,201-500,0.9
3606074,female,552.4,624.5,663.8,101-200,1.3
3606075,male,499.0,571.9,480.4,more than 500,-0.4
3606076,female,541.0,586.2,562.2,101-200,1.2
3606077,male,444.0,562.2,403.6,101-200,0.5
3606078,male,568.4,592.7,579.5,more than 500,0.7
3606081,female,521.4,540.2,618.7,11-25,-0.9
3606084,male,461.8,473.7,484.0,101-200,-0.2
3606087,male,404.7,452.6,522.7,201-500,-0.5
3606091,female,479.4,329.7,426.0,11-25,-1.3
3606092,female,462.8,544.8,532.7,201-500,0.5
3606094,female,374.7,323.3,391.6,101-200,0.3
3606095,male,363.7,360.9,295.5,11-25,-1.5
3606096,female,387.9,349.2,342.1,26-100,-0.9
3606097,male,500.3,524.1,535.4,101-200,-0.1
3606099,male,700.4,573.2,621.3,more than 500,1.6
3606101,female,359.9,327.1,354.4,26-100,1.1
3606102,female,374.5,348.1,502.2,26-100,0.4
3606103,female,522.5,489.2,425.6,101-200,0.9
3606106,female,386.7,474.9,456.6,26-100,0.7
3606107,male,542.2,619.1,602.9,201-500,1.1
3606109,female,462.3,471.3,585.7,101-200,1.5
3606111,male,484.6,439.1,487.1,11-25,-0.7
3606112,female,483.7,549.8,501.9,26-100,-0.3
3606113,male,450.2,453.9,448.2,26-100,-0.5
3606115,male,263.3,264.9,348.8,11-25,-0.4
3606116,male,352.2,369.9,389.0,201-500,1.0
3606117,male,523.3,576.1,557.8,26-100,0.9
3606118,male,298.2,319.6,398.3,26-100,-0.2
3606119,female,291.9,288.9,299.7,201-500,-3.2
3606121,female,644.1,638.9,586.0,201-500,1.1
3606122,female,484.3,568.3,445.2,101-200,-0.8
3606126,female,361.9,419.1,370.2,0-10,-1.9
3606128,male,609.7,660.9,646.3,more than 500,0.9
3606129,male,554.3,612.3,591.0,101-200,0.8
3606130,female,465.7,473.7,454.3,more than 500,1.5
3606131,female,399.1,412.8,517.9,201-500,1.3
3606133,female,667.6,685.5,753.7,more than 500,1.2
3606134,male,384.9,334.5,387.2,26-100,0.0
3606136,female,264.7,242.7,282.7,101-200,0.9
3606137,male,405.5,455.8,424.2,101-200,0.6
3606138,male,504.6,354.5,416.5,101-200,0.6
3606139,female,362.4,309.2,364.2,26-100,0.7
3606140,male,550.2,568.1,564.9,101-200,1.0
3606141,female,436.6,317.9,518.1,101-200,0.5
3606142,female,453.1,467.3,552.1,11-25,-0.3
3606143,female,441.1,524.4,560.2,26-100,-0.3
3606144,male,592.5,498.7,550.0,26-100,-0.9
3606145,female,405.9,332.9,404.8,11-25,-0.7
3606146,female,478.4,549.3,463.5,201-500,0.5
3606148,male,442.8,408.3,494.9,101-200,-0.4
3606150,male,473.1,482.0,369.1,11-25,-0.4
3606151,female,434.6,542.8,519.7,101-200,0.3
3606153,male,657.8,593.4,642.6,101-200,0.7
3606154,female,613.8,761.0,702.1,26-100,1.0
3606157,male,275.3,284.8,320.7,11-25,-0.3
3606159,male,640.0,614.6,576.3,101-200,1.2
3606162,male,467.1,538.9,526.5,101-200,-1.4
3606163,male,589.4,625.6,673.9,101-200,1.4
3606164,male,547.2,472.3,604.4,26-100,-2.1
3606165,female,392.4,365.6,360.6,101-200,0.4
3606166,male,370.5,348.3,444.7,0-10,0.3
3606167,male,390.5,418.1,431.7,101-200,0.7
3606168,female,379.1,446.3,441.3,201-500,0.8
3606169,male,443.7,475.0,533.8,11-25,-0.7
3606170,female,424.9,536.6,482.3,101-200,0.6
3606171,female,567.7,672.9,570.1,more than 500,0.6
3606172,male,529.3,558.4,549.1,more than 500,1.2
3606174,female,432.2,425.5,490.6,11-25,-0.6
3606175,male,408.8,484.1,408.7,101-200,0.0
3606176,female,447.7,508.7,511.5,101-200,-0.4
3606178,female,507.7,504.0,487.8,26-100,0.4
3606179,female,398.9,358.9,360.2,more than 500,-0.3
3606180,female,449.1,527.0,405.7,101-200,1.1
3606181,female,428.7,477.4,434.7,101-200,0.9
3606182,male,595.3,520.2,611.9,101-200,0.3
3606184,male,518.3,494.4,471.5,11-25,-0.7
3606185,female,450.3,392.3,467.2,11-25,0.2
3606188,male,457.9,438.3,503.4,26-100,0.5
3606189,male,722.1,656.5,678.9,101-200,1.1
3606190,male,436.7,502.4,549.1,101-200,0.3
3606192,male,407.3,444.7,464.0,11-25,-1.2
3606198,female,503.5,675.4,556.2,101-200,1.1
3606202,male,323.3,241.9,297.2,11-25,-1.6
3606203,male,544.9,496.3,552.2,101-200,0.3
3606204,male,464.9,383.3,498.8,26-100,0.1
3606206,female,684.3,770.5,739.6,201-500,1.2
3606207,male,528.3,455.7,476.4,101-200,1.1
3606208,male,532.9,539.5,550.5,201-500,1.2
3606209,male,431.9,452.9,437.1,0-10,-0.3
3606210,female,622.8,663.5,654.8,more than 500,0.9
3606211,male,337.5,265.9,354.8,101-200,-0.9
3606213,male,529.9,498.5,525.2,more than 500,0.1
3606214,female,452.2,488.9,459.1,201-500,0.0
3606215,male,565.2,553.0,625.6,26-100,0.2
3606217,female,531.6,627.3,605.7,more than 500,0.9
3606218,female,455.3,409.4,426.6,101-200,0.2
3606219,male,470.2,500.5,555.5,11-25,-1.0
3606220,female,594.6,570.7,618.1,more than 500,1.3
3606221,male,313.6,154.8,322.6,101-200,-1.6
3606222,male,555.3,495.9,678.9,101-200,0.9
3606225,female,475.6,569.5,543.5,101-200,-1.3
3606229,female,511.7,556.7,527.5,101-200,0.7
3606233,male,490.8,520.1,534.9,201-500,0.6
3606234,male,576.6,665.0,550.2,26-100,0.2
3606235,male,400.1,381.0,449.8,0-10,0.4
3606236,female,684.3,663.3,631.6,more than 500,1.0
3606237,female,499.1,516.3,552.4,201-500,1.0
3606238,female,457.5,526.6,524.5,201-500,1.1
3606239,female,364.3,409.2,409.4,201-500,-1.7
3606240,male,504.0,537.6,502.2,more than 500,0.4
3606241,male,567.3,566.5,616.2,more than 500,-0.3
3606242,male,406.3,302.9,406.2,26-100,0.6
3606243,female,507.2,485.6,572.5,101-200,0.8
3606244,male,503.3,474.5,461.2,101-200,1.3
3606245,female,405.7,421.2,330.1,0-10,-1.4
3606246,male,474.9,552.3,458.0,201-500,1.3
3606248,male,294.4,403.6,365.4,201-500,0.5
3606249,male,460.5,615.9,460.5,101-200,0.6
3606250,female,379.2,443.9,438.0,11-25,-0.3
3606253,female,461.1,567.9,573.2,more than 500,1.1
3606256,female,438.6,533.5,461.3,26-100,-0.3
3606258,male,562.9,433.0,506.4,201-500,0.4
3606260,female,401.3,395.5,418.9,201-500,1.0
3606261,female,561.0,682.0,643.4,201-500,1.2
3606264,male,613.4,577.7,461.7,101-200,0.9
3606267,female,600.3,588.1,574.5,more than 500,1.3
3606270,male,472.1,447.1,563.3,101-200,0.3
3606271,female,466.7,517.5,466.7,26-100,-0.9
3606274,female,424.4,410.0,395.5,101-200,-0.1
3606277,male,572.4,515.8,564.4,101-200,1.2
3606278,female,512.8,520.7,540.3,101-200,0.6
3606281,male,666.1,432.7,612.0,101-200,1.1
3606282,male,535.6,527.6,580.3,101-200,1.3
3606283,male,380.6,367.2,457.4,11-25,-1.7
3606285,female,551.2,462.7,593.1,101-200,0.3
3606288,female,532.8,627.5,681.5,more than 500,1.1
3606292,female,587.8,596.7,650.8,more than 500,0.9
3606298,male,541.6,521.2,565.9,11-25,0.6
3606302,male,418.4,327.0,375.9,201-500,1.2
3606303,female,561.6,504.4,529.3,more than 500,-0.2
3606304,male,403.1,433.0,401.5,11-25,-0.8
3606305,male,368.5,325.2,373.9,101-200,-0.0
3606309,female,411.2,434.0,437.9,201-500,0.3
3606310,male,603.9,475.9,565.4,more than 500,1.0
3606311,female,335.6,431.0,354.4,26-100,-0.2
3606314,female,543.9,657.6,521.9,more than 500,-0.4
3606315,female,477.4,473.1,443.3,26-100,0.9
3606317,female,451.9,597.4,414.4,201-500,0.3
3606318,female,520.6,580.0,632.7,201-500,1.1
3606319,male,420.3,368.3,379.4,101-200,0.5
3606320,female,502.8,399.5,478.2,201-500,0.7
3606321,male,379.3,447.4,472.5,26-100,0.8
3606324,female,515.2,611.1,594.4,201-500,1.4
3606325,male,429.0,448.7,433.1,201-500,1.4
3606327,male,494.9,575.9,548.3,101-200,1.0
3606329,female,711.3,703.3,705.5,101-200,1.0
3606330,male,354.4,375.1,442.0,26-100,0.5
3606331,male,450.4,415.7,416.4,0-10,0.3
3606333,female,307.8,307.2,344.8,101-200,0.1
3606334,male,603.7,663.6,659.3,101-200,0.7
3606335,female,478.9,487.8,436.6,101-200,1.0
3606339,male,443.9,464.6,489.6,101-200,0.1
3606340,female,318.6,269.8,363.8,11-25,-1.1
3606341,female,491.7,594.9,577.2,101-200,1.0
3606343,female,375.8,444.8,445.1,101-200,0.9
3606344,male,394.7,415.5,414.9,201-500,0.9
3606346,male,345.3,493.5,473.7,201-500,1.2
3606347,female,445.1,458.7,340.3,101-200,0.8
3606348,female,654.5,600.3,667.2,101-200,1.3
3606349,female,575.1,597.1,665.8,more than 500,1.6
3606350,female,514.4,453.1,535.1,101-200,0.8
3606352,male,543.5,502.8,503.5,26-100,0.2
3606353,male,414.1,509.3,450.6,26-100,0.6
3606354,male,653.2,671.8,610.6,101-200,1.2
3606355,female,473.9,515.7,507.9,201-500,-0.1
3606358,male,469.0,520.5,495.8,101-200,1.1
3606359,male,477.1,327.5,450.0,101-200,0.6
3606361,male,413.1,346.0,391.5,101-200,-0.2
3606362,female,441.5,432.5,530.5,26-100,-1.7
3606363,male,458.5,523.9,425.6,101-200,0.9
3606364,female,411.7,467.8,476.4,101-200,-0.2
3606365,male,548.3,597.2,656.2,101-200,-0.4
3606368,female,574.4,540.9,623.1,101-200,0.6
3606369,female,633.2,663.6,628.7,101-200,1.1
3606370,female,471.0,482.0,453.1,101-200,-1.3
3606372,female,408.0,409.0,448.2,26-100,-0.3
3606373,male,647.0,366.3,674.7,101-200,1.3
3606374,female,393.0,485.6,514.1,101-200,-0.5
3606377,female,558.9,441.2,547.4,201-500,-0.2
3606378,male,425.1,490.6,496.3,101-200,-1.4
3606382,male,640.2,618.1,621.2,11-25,1.0
3606383,female,507.9,401.5,570.8,26-100,0.9
3606385,female,544.1,536.3,598.8,more than 500,1.2
3606386,female,456.6,505.0,502.2,26-100,-0.7
3606387,female,622.1,658.3,645.6,201-500,1.2
3606388,female,512.3,497.3,577.7,201-500,0.6
3606392,female,438.0,460.5,462.0,26-100,1.0
3606393,male,498.9,339.1,516.4,11-25,-2.3
3606394,male,557.9,481.9,527.3,more than 500,0.6
